advertisment_site,image,marka,gads,tilpums,tips,nobraukums,cena
/msg/lv/transport/cars/volkswagen/golf-3/fgmxe.html,https://i.ss.lv/gallery/7/1319/329504/65900735.th2.jpg,VolkswagenGolf 3,1995,2.0,,196000,3750
/msg/lv/transport/cars/ford/focus/amleb.html,https://i.ss.lv/gallery/7/1313/328041/65608012.th2.jpg,FordFocus,2019,1.0,,72000,13990
/msg/lv/transport/cars/skoda/octavia/cckxcn.html,https://i.ss.lv/gallery/7/1308/326934/65386652.th2.jpg,SkodaOctavia,2013,1.8,,150000,7255
/msg/lv/transport/cars/volkswagen/taigo/cbennm.html,https://i.ss.lv/gallery/7/1266/316319/63263787.th2.jpg,VolkswagenTaigo,2022,1.0,,21000,19990
/msg/lv/transport/cars/toyota/avensis/bdokbb.html,https://i.ss.lv/gallery/7/1299/324731/64946136.th2.jpg,ToyotaAvensis,2009,2.0,D,293000,4000
/msg/lv/transport/cars/audi/a4/bxbbo.html,https://i.ss.lv/gallery/7/1278/319295/63858859.th2.jpg,AudiA4,2012,2.0,D,215000,9990
/msg/lv/transport/cars/opel/insignia/cckbhi.html,https://i.ss.lv/gallery/7/1319/329504/65900724.th2.jpg,OpelInsignia,2015,2.0,D,211000,6570
/msg/lv/transport/cars/volkswagen/passat-b8/bpnfdm.html,https://i.ss.lv/gallery/7/1319/329503/65900566.th2.jpg,VolkswagenPassat (B8),2015,1.6,D,260000,10000
/msg/lv/transport/cars/cupra/formentor/cexffp.html,https://i.ss.lv/gallery/6/1144/285879/57175700.th2.jpg,CupraFormentor,2023,2.0,,52000,32145
/msg/lv/transport/cars/mitsubishi/space-star/bbdnk.html,https://i.ss.lv/gallery/7/1311/327584/65516684.th2.jpg,MitsubishiSpace Star,2004,1.9,D,300000,900
/msg/lv/transport/cars/audi/a4/bkdkxo.html,https://i.ss.lv/gallery/7/1297/324085/64816914.th2.jpg,AudiA4,2009,2.0,D,224000,6490
/msg/lv/transport/cars/mazda/cx-5/cdopof.html,https://i.ss.lv/gallery/7/1299/324691/64938055.th2.jpg,MazdaCX-5,2013,2.2,D,168000,7350
/msg/lv/transport/cars/volvo/v60/cejkdp.html,https://i.ss.lv/gallery/7/1254/313403/62680517.th2.jpg,VolvoV60,2014,2.4,D,350000,6300
/msg/lv/transport/cars/bmw/320/bincke.html,https://i.ss.lv/gallery/7/1319/329503/65900569.th2.jpg,Bmw320,2002,2.0,D,440000,1850
/msg/lv/transport/cars/bmw/530/biecxm.html,https://i.ss.lv/gallery/7/1319/329503/65900588.th2.jpg,Bmw530,2005,3.0,D,,2790
/msg/lv/transport/cars/opel/grandland-x/ceknoo.html,https://i.ss.lv/gallery/7/1255/313650/62729994.th2.jpg,OpelGrandland X,2021,1.5,D,94000,15950
/msg/lv/transport/cars/peugeot/508/bpbdji.html,https://i.ss.lv/gallery/7/1289/322193/64438468.th2.jpg,Peugeot508,2013,2.0,D,355000,3800
/msg/lv/transport/cars/volkswagen/t-roc/ccedbn.html,https://i.ss.lv/gallery/7/1314/328364/65672669.th2.jpg,VolkswagenT-Roc,2018,2.0,D,213000,16490
/msg/lv/transport/cars/audi/a6/amhid.html,https://i.ss.lv/gallery/7/1290/322484/64496775.th2.jpg,AudiA6,2009,2.0,,,6400
/msg/lv/transport/cars/volvo/xc90/bdmpkf.html,https://i.ss.lv/gallery/7/1303/325532/65106257.th2.jpg,VolvoXC 90,2008,2.4,D,,8300
/msg/lv/transport/cars/mercedes/c220/gghko.html,https://i.ss.lv/gallery/7/1300/324955/64990832.th2.jpg,MercedesC220,2008,2.2,D,,5400
/msg/lv/transport/cars/mazda/cx-5/cblhmg.html,https://i.ss.lv/gallery/7/1304/325911/65182037.th2.jpg,MazdaCX-5,2013,2.2,D,,9200
/msg/lv/transport/cars/volvo/s60/biofmm.html,https://i.ss.lv/gallery/7/1319/329503/65900518.th2.jpg,VolvoS60,2004,2.4,D,370000,1900
/msg/lv/transport/cars/volkswagen/tiguan/ppfkb.html,https://i.ss.lv/gallery/7/1303/325640/65127896.th2.jpg,VolkswagenTiguan,2011,2.0,D,,8700
/msg/lv/transport/cars/volkswagen/golf-6/bhxxog.html,https://i.ss.lv/gallery/7/1309/327165/65432930.th2.jpg,VolkswagenGolf 6,2011,1.6,D,,4900
/msg/lv/transport/cars/volvo/s60/bldnjk.html,https://i.ss.lv/gallery/7/1318/329411/65882137.th2.jpg,VolvoS60,2004,2.4,D,238000,1500
/msg/lv/transport/cars/volkswagen/golf-6/mggfh.html,https://i.ss.lv/gallery/7/1318/329308/65861518.th2.jpg,VolkswagenGolf 6,2013,1.6,D,,3990
/msg/lv/transport/cars/volkswagen/golf-6/biepgx.html,https://i.ss.lv/gallery/7/1245/311236/62247060.th2.jpg,VolkswagenGolf 6,2013,1.6,D,240000,5690
/msg/lv/transport/cars/audi/a3/biodhb.html,https://i.ss.lv/gallery/7/1319/329502/65900399.th2.jpg,AudiA3,1998,1.9,D,330000,850
/msg/lv/transport/cars/volvo/xc60/ccfpof.html,https://i.ss.lv/gallery/7/1309/327216/65443199.th2.jpg,VolvoXC 60,2014,2.0,D,305000,10900
/msg/lv/transport/cars/peugeot/206/eikix.html,https://i.ss.lv/gallery/7/1319/329502/65900382.th2.jpg,Peugeot206,2002,1.4,D,355000,813
/msg/lv/transport/cars/volvo/v40/bdbxng.html,https://i.ss.lv/gallery/7/1319/329502/65900327.th2.jpg,VolvoV40,2002,1.9,D,,1200
/msg/lv/transport/cars/kia/sportage/cdbblf.html,https://i.ss.lv/gallery/7/1292/322964/64592762.th2.jpg,KiaSportage,2025,1.6,,7000,34540
/msg/lv/transport/cars/opel/combo/cfmoxj.html,https://i.ss.lv/gallery/7/1318/329496/65899105.th2.jpg,OpelCombo,2006,1.7,D,280000,2650
/msg/lv/transport/cars/bmw/118/ophkb.html,https://i.ss.lv/gallery/7/1298/324427/64885205.th2.jpg,Bmw118,2004,2.0,D,287000,3300
/msg/lv/transport/cars/volkswagen/t-cross/cbhjhk.html,https://i.ss.lv/gallery/7/1289/322069/64413697.th2.jpg,VolkswagenT-Cross,2019,1.0,,82000,16990
/msg/lv/transport/cars/volkswagen/golf-plus/bppmeh.html,https://i.ss.lv/gallery/7/1297/324111/64822178.th2.jpg,VolkswagenGolf Plus,2011,1.4,,258000,3999
/msg/lv/transport/cars/opel/corsa/ngchp.html,https://i.ss.lv/gallery/7/1319/329502/65900354.th2.jpg,OpelCorsa,2016,1.4,,298000,6125
/msg/lv/transport/cars/dacia/sandero/boikkj.html,https://i.ss.lv/gallery/7/1267/316741/63348006.th2.jpg,DaciaSandero,2025,1.0,,45000,17740
/msg/lv/transport/cars/bmw/320/biemcj.html,https://i.ss.lv/gallery/7/1306/326382/65276296.th2.jpg,Bmw320,2006,2.0,D,,2990
/msg/lv/transport/cars/volkswagen/t-roc/cxjoom.html,https://i.ss.lv/gallery/7/1278/319332/63866218.th2.jpg,VolkswagenT-Roc,2018,1.5,,91000,18490
/msg/lv/transport/cars/electric-cars/cdlefn.html,https://i.ss.lv/gallery/7/1319/329502/65900338.th2.jpg,Nissan,2022,,E,19000,42000
/msg/lv/transport/cars/volkswagen/touran/bhlill.html,https://i.ss.lv/gallery/7/1319/329501/65900052.th2.jpg,VolkswagenTouran,2005,2.0,D,341000,2000
/msg/lv/transport/cars/bmw/745/abjdn.html,https://i.ss.lv/gallery/7/1233/308185/61636901.th2.jpg,Bmw745,2002,4.5,,266000,2490
/msg/lv/transport/cars/bmw/330/hnkjf.html,https://i.ss.lv/gallery/7/1319/329501/65900125.th2.jpg,Bmw330,2014,3.0,D,212000,12999
/msg/lv/transport/cars/toyota/verso/ccikhm.html,https://i.ss.lv/gallery/7/1319/329502/65900290.th2.jpg,ToyotaVerso,2014,1.6,D,206000,6500
/msg/lv/transport/cars/renault/clio/ikomb.html,https://i.ss.lv/gallery/7/1264/315942/63188287.th2.jpg,RenaultClio,2015,1.0,,165000,5190
/msg/lv/transport/cars/fiat/punto/bxbke.html,https://i.ss.lv/gallery/7/1311/327723/65544541.th2.jpg,FiatPunto,2000,1.2,,276000,700
/msg/lv/transport/cars/kia/sportage/ccmxhf.html,https://i.ss.lv/gallery/7/1319/329502/65900209.th2.jpg,KiaSportage,2020,1.6,D,183000,10540
/msg/lv/transport/cars/bmw/525/aapgm.html,https://i.ss.lv/gallery/7/1226/306321/61264186.th2.jpg,Bmw525,2007,3.0,D,366000,4500
/msg/lv/transport/cars/bmw/630/immxi.html,https://i.ss.lv/gallery/7/1290/322382/64476300.th2.jpg,Bmw630,2017,3.0,D,,27500
/msg/lv/transport/cars/renault/scenic/dibnn.html,https://i.ss.lv/gallery/6/1189/297171/59434116.th2.jpg,RenaultScenic,2011,1.5,D,257000,4490
/msg/lv/transport/cars/mercedes/gls-350/ccbhpp.html,https://i.ss.lv/gallery/7/1270/317310/63461922.th2.jpg,MercedesGLS 350,2017,3.0,D,194000,44000
/msg/lv/transport/cars/volkswagen/passat-b5/oggfl.html,https://i.ss.lv/gallery/7/1306/326303/65260411.th2.jpg,VolkswagenPassat (B5),1998,1.8,,,990
/msg/lv/transport/cars/subaru/forester/bjfobn.html,https://i.ss.lv/gallery/7/1304/325795/65158998.th2.jpg,SubaruForester,2013,2.0,D,308000,8950
/msg/lv/transport/cars/mercedes/v250/cbmode.html,https://i.ss.lv/gallery/7/1203/300637/60127242.th2.jpg,MercedesV250,2019,2.1,D,31000,60500
/msg/lv/transport/cars/opel/astra/eppcn.html,https://i.ss.lv/gallery/7/1283/320728/64145493.th2.jpg,OpelAstra,2001,1.8,,,650
/msg/lv/transport/cars/fiat/ducato/bdppbl.html,https://i.ss.lv/gallery/7/1309/327138/65427578.th2.jpg,FiatDucato,2007,2.3,D,26000,1200
/msg/lv/transport/cars/honda/civic/flhjn.html,https://i.ss.lv/gallery/7/1318/329490/65897985.th2.jpg,HondaCivic,2008,2.2,D,225000,2790
/msg/lv/transport/cars/subaru/outback/cchigk.html,https://i.ss.lv/gallery/7/1215/303724/60744748.th2.jpg,SubaruOUTBACK,2014,2.0,D,239000,6200
/msg/lv/transport/cars/ford/focus/beekcp.html,https://i.ss.lv/gallery/7/1311/327629/65525623.th2.jpg,FordFocus,2007,1.6,,92000,3500
/msg/lv/transport/cars/audi/a6/bigjxl.html,https://i.ss.lv/gallery/7/1306/326426/65285131.th2.jpg,AudiA6,2006,2.0,D,480000,1950
/msg/lv/transport/cars/peugeot/partner/cfcmel.html,https://i.ss.lv/gallery/7/1266/316283/63256477.th2.jpg,PeugeotPartner,2020,1.5,D,148000,7500
/msg/lv/transport/cars/skoda/kodiaq/celknp.html,https://i.ss.lv/gallery/7/1255/313732/62746394.th2.jpg,SkodaKodiaq,2021,1.5,,58000,28690
/msg/lv/transport/cars/skoda/octavia/emdxi.html,https://i.ss.lv/gallery/7/1319/329501/65900107.th2.jpg,SkodaOctavia,2014,1.6,D,290000,5600
/msg/lv/transport/cars/nissan/qashqai/bbncpe.html,https://i.ss.lv/gallery/7/1272/317893/63578568.th2.jpg,NissanQashqai,2016,1.5,D,227000,10090
/msg/lv/transport/cars/skoda/fabia/cdxdkg.html,https://i.ss.lv/gallery/7/1310/327443/65488492.th2.jpg,SkodaFabia,2011,1.6,D,332000,2550
/msg/lv/transport/cars/volkswagen/golf-4/bdepnm.html,https://i.ss.lv/gallery/7/1305/326103/65220409.th2.jpg,VolkswagenGolf 4,1998,1.4,,,1300
/msg/lv/transport/cars/ford/tourneo/ccdohp.html,https://i.ss.lv/gallery/7/1319/329501/65900036.th2.jpg,FordTourneo,2016,2.0,D,454000,9900
/msg/lv/transport/cars/volkswagen/multivan/ajbep.html,https://i.ss.lv/gallery/7/1318/329496/65899193.th2.jpg,VolkswagenMultivan,2010,2.0,D,221000,19500
/msg/lv/transport/cars/bmw/x3/cbfhic.html,https://i.ss.lv/gallery/7/1314/328270/65653963.th2.jpg,BmwX3,2018,3.0,D,105000,32800
/msg/lv/transport/cars/skoda/superb/cxhlbj.html,https://i.ss.lv/gallery/7/1258/314404/62880762.th2.jpg,SkodaSuperb,2015,2.0,D,318000,9590
/msg/lv/transport/cars/chevrolet/aveo/ldckx.html,https://i.ss.lv/gallery/7/1319/329501/65900023.th2.jpg,ChevroletAveo,2006,1.4,,210000,350
/msg/lv/transport/cars/land-rover/range-rover-sport/blclfb.html,https://i.ss.lv/gallery/7/1266/316314/63262741.th2.jpg,Land RoverRange Rover Sport,2019,3.0,D,118000,33000
/msg/lv/transport/cars/toyota/hilux/ccxlfm.html,https://i.ss.lv/gallery/7/1318/329500/65899916.th2.jpg,ToyotaHilux,2013,2.5,D,,7990
/msg/lv/transport/cars/volvo/v70/bedghe.html,https://i.ss.lv/gallery/7/1268/316797/63359311.th2.jpg,VolvoV70,2014,2.0,D,,5500
/msg/lv/transport/cars/skoda/kodiaq/cddeig.html,https://i.ss.lv/gallery/7/1318/329500/65899998.th2.jpg,SkodaKodiaq,2025,2.0,,10000,46880
/msg/lv/transport/cars/mercedes/ml320/bknmf.html,https://i.ss.lv/gallery/7/1289/322151/64430133.th2.jpg,MercedesML320,2008,3.0,D,314000,7700
/msg/lv/transport/cars/volvo/v50/ccjpfd.html,https://i.ss.lv/gallery/7/1315/328514/65702629.th2.jpg,VolvoV50,2004,2.0,D,411000,890
/msg/lv/transport/cars/peugeot/3008/cblhhj.html,https://i.ss.lv/gallery/7/1298/324335/64866904.th2.jpg,Peugeot3008,2012,1.6,D,213000,5300
/msg/lv/transport/cars/volvo/xc60/cboolg.html,https://i.ss.lv/gallery/7/1310/327462/65492265.th2.jpg,VolvoXC 60,2013,2.0,D,246000,11700
/msg/lv/transport/cars/audi/a4/okjxl.html,https://i.ss.lv/gallery/7/1318/329500/65899975.th2.jpg,AudiA4,1998,1.9,D,230000,1750
/msg/lv/transport/cars/bmw/530/bhjhxm.html,https://i.ss.lv/gallery/7/1303/325506/65101194.th2.jpg,Bmw530,2010,3.0,D,247000,11690
/msg/lv/transport/cars/skoda/roomster/bmjpmg.html,https://i.ss.lv/gallery/6/1197/299178/59835529.th2.jpg,SkodaRoomster,2014,1.6,D,241000,2890
/msg/lv/transport/cars/dacia/sandero/bljxcm.html,https://i.ss.lv/gallery/7/1280/319906/63981181.th2.jpg,DaciaSandero,2009,1.4,,,2650
/msg/lv/transport/cars/peugeot/2008/cfkdgl.html,https://i.ss.lv/gallery/7/1297/324230/64845988.th2.jpg,Peugeot2008,2015,1.2,,153000,5600
/msg/lv/transport/cars/opel/astra/bemxop.html,https://i.ss.lv/gallery/7/1298/324410/64881949.th2.jpg,OpelAstra,2011,1.7,D,246000,4700
/msg/lv/transport/cars/opel/zafira/djlfh.html,https://i.ss.lv/gallery/7/1282/320403/64080522.th2.jpg,OpelZafira,2009,1.7,D,380000,2200
/msg/lv/transport/cars/skoda/superb/cchhjx.html,https://i.ss.lv/gallery/7/1318/329485/65896932.th2.jpg,SkodaSuperb,2007,2.5,D,379000,3000
/msg/lv/transport/cars/volkswagen/tiguan/cfdglp.html,https://i.ss.lv/gallery/7/1267/316740/63347821.th2.jpg,VolkswagenTiguan,2020,2.0,D,109000,20500
/msg/lv/transport/cars/opel/corsa/beicni.html,https://i.ss.lv/gallery/7/1219/304699/60939729.th2.jpg,OpelCorsa,2011,1.2,D,279000,1990
/msg/lv/transport/cars/citroen/jumpy/ccxdpo.html,https://i.ss.lv/gallery/7/1302/325420/65083889.th2.jpg,CitroenJumpy,2020,2.0,D,91000,18490
/msg/lv/transport/cars/audi/a6/belbgi.html,https://i.ss.lv/gallery/7/1218/304410/60881878.th2.jpg,AudiA6,2011,2.7,D,325000,7000
/msg/lv/transport/cars/saab/9-3/gcfej.html,https://i.ss.lv/gallery/7/1318/329499/65899753.th2.jpg,Saab9-3,2007,1.9,D,,2450
/msg/lv/transport/cars/audi/a6/bjgdcc.html,https://i.ss.lv/gallery/7/1300/324764/64952766.th2.jpg,AudiA6,2010,3.0,D,244000,8490
/msg/lv/transport/cars/renault/laguna/dkhoo.html,https://i.ss.lv/gallery/7/1318/329499/65899714.th2.jpg,RenaultLaguna,2012,2.0,D,,5550
/msg/lv/transport/cars/audi/q7/bpgpld.html,https://i.ss.lv/gallery/7/1311/327708/65541573.th2.jpg,AudiQ7,2007,3.0,D,,5499
/msg/lv/transport/cars/volvo/s40/bgmmf.html,https://i.ss.lv/gallery/7/1318/329499/65899778.th2.jpg,VolvoS40,2006,2.4,,144000,1000
/msg/lv/transport/cars/volkswagen/passat-b6/nbhdg.html,https://i.ss.lv/gallery/7/1249/312026/62405116.th2.jpg,VolkswagenPassat (B6),2008,2.0,D,268000,2000
/msg/lv/transport/cars/mercedes/c200/cdkkxc.html,https://i.ss.lv/gallery/7/1318/329495/65898993.th2.jpg,MercedesC200,2012,2.2,D,,5990
/msg/lv/transport/cars/opel/meriva/bhbxfd.html,https://i.ss.lv/gallery/6/1157/289050/57809949.th2.jpg,OpelMeriva,2012,1.7,D,215000,5250
/msg/lv/transport/cars/volkswagen/passat-alltrack/cbpclb.html,https://i.ss.lv/gallery/7/1300/324849/64969765.th2.jpg,VolkswagenPassat Alltrack,2014,2.0,D,,6490
/msg/lv/transport/cars/citroen/c4/pjejc.html,https://i.ss.lv/gallery/7/1318/329488/65897504.th2.jpg,CitroenC4,2012,1.6,,162000,5550
/msg/lv/transport/cars/volkswagen/passat-alltrack/bmgbkk.html,https://i.ss.lv/gallery/7/1313/328056/65611042.th2.jpg,VolkswagenPassat Alltrack,2012,2.0,D,,5990
/msg/lv/transport/cars/bmw/320/cenkjb.html,https://i.ss.lv/gallery/7/1258/314323/62864480.th2.jpg,Bmw320,2010,2.0,D,,4590
/msg/lv/transport/cars/mercedes/e350/cxhpji.html,https://i.ss.lv/gallery/7/1310/327385/65476927.th2.jpg,MercedesE350,2016,3.0,D,,16990
/msg/lv/transport/cars/volvo/v50/cficid.html,https://i.ss.lv/gallery/7/1310/327491/65498062.th2.jpg,VolvoV50,2006,2.0,D,255000,1750
/msg/lv/transport/cars/subaru/impreza/dgeie.html,https://i.ss.lv/gallery/7/1299/324652/64930233.th2.jpg,SubaruImpreza,2013,1.6,,,6990
/msg/lv/transport/cars/opel/mokka/cclpei.html,https://i.ss.lv/gallery/7/1225/306152/61230293.th2.jpg,OpelMokka,2015,1.6,,211000,7390
/msg/lv/transport/cars/ford/focus/bxxdhp.html,https://i.ss.lv/gallery/7/1318/329499/65899695.th2.jpg,FordFocus,2012,1.6,D,271000,2650
/msg/lv/transport/cars/toyota/land-cruiser/fgpdx.html,https://i.ss.lv/gallery/7/1316/328999/65799614.th2.jpg,ToyotaLand Cruiser,2005,3.0,D,,7590
/msg/lv/transport/cars/opel/kadet/dgogc.html,https://i.ss.lv/gallery/6/1166/291392/58278242.th2.jpg,OpelKadet,1980,1.2,,68000,1200
/msg/lv/transport/cars/toyota/avensis/bjlxol.html,https://i.ss.lv/gallery/7/1307/326749/65349736.th2.jpg,ToyotaAvensis,2012,2.0,D,335000,4300
/msg/lv/transport/cars/bmw/x5/cdgldb.html,https://i.ss.lv/gallery/7/1308/326821/65364196.th2.jpg,BmwX5,2010,3.0,D,,10990
/msg/lv/transport/cars/chrysler/town-country/cegco.html,https://i.ss.lv/gallery/7/1262/315335/63066993.th2.jpg,ChryslerTown & Country,2007,3.3,,,1990
/msg/lv/transport/cars/subaru/forester/cfhbek.html,https://i.ss.lv/gallery/7/1280/319951/63990186.th2.jpg,SubaruForester,2006,2.0,,258000,1590
/msg/lv/transport/cars/bmw/x5/ahnng.html,https://i.ss.lv/gallery/7/1310/327420/65483965.th2.jpg,BmwX5,2014,3.0,D,196000,21990
/msg/lv/transport/cars/volkswagen/golf-sportsvan/cxocgo.html,https://i.ss.lv/gallery/7/1316/328809/65761701.th2.jpg,VolkswagenGolf Sportsvan,2015,1.6,D,,5990
/msg/lv/transport/cars/toyota/aygo/bnkgex.html,https://i.ss.lv/gallery/7/1318/329499/65899708.th2.jpg,ToyotaAygo,2006,1.0,,250000,1700
/msg/lv/transport/cars/mercedes/vito/dobxg.html,https://i.ss.lv/gallery/7/1263/315606/63121048.th2.jpg,MercedesVito,2013,2.2,D,242000,6750
/msg/lv/transport/cars/bmw/x5/ccmhfl.html,https://i.ss.lv/gallery/7/1318/329282/65856342.th2.jpg,BmwX5,2015,3.0,D,248000,22990
/msg/lv/transport/cars/bmw/x3/ccfmbl.html,https://i.ss.lv/gallery/7/1318/329499/65899617.th2.jpg,BmwX3,2008,3.0,D,271000,6999
/msg/lv/transport/cars/bmw/x5/cddpge.html,https://i.ss.lv/gallery/7/1312/327818/65563501.th2.jpg,BmwX5,2002,3.0,D,,2590
/msg/lv/transport/cars/opel/crossland-x/cbpcgc.html,https://i.ss.lv/gallery/7/1206/301283/60256440.th2.jpg,OpelCrossland X,2020,1.2,,51000,13990
/msg/lv/transport/cars/mercedes/viano/lexkc.html,https://i.ss.lv/gallery/7/1315/328692/65738368.th2.jpg,MercedesViano,2012,3.0,D,293000,15990
/msg/lv/transport/cars/mitsubishi/pajero/blxoj.html,https://i.ss.lv/gallery/7/1284/320889/64177674.th2.jpg,MitsubishiPajero,2001,3.5,,,1990
/msg/lv/transport/cars/mercedes/viano/ehfco.html,https://i.ss.lv/gallery/7/1313/328206/65641119.th2.jpg,MercedesViano,2012,2.2,D,,8990
/msg/lv/transport/cars/hyundai/santa-fe/bpglmh.html,https://i.ss.lv/gallery/7/1300/324798/64959462.th2.jpg,HyundaiSanta FE,2008,2.2,D,213000,2990
/msg/lv/transport/cars/audi/q7/cbhenf.html,https://i.ss.lv/gallery/7/1300/324846/64969097.th2.jpg,AudiQ7,2006,3.0,D,,4590
/msg/lv/transport/cars/renault/clio/bbnhbe.html,https://i.ss.lv/gallery/7/1318/329457/65891398.th2.jpg,RenaultClio,2012,1.5,D,96000,4200
/msg/lv/transport/cars/chrysler/300c/cfingk.html,https://i.ss.lv/gallery/7/1289/322125/64424807.th2.jpg,Chrysler300C,2006,3.5,,,2990
/msg/lv/transport/cars/audi/q8/ccgnjb.html,https://i.ss.lv/gallery/7/1318/329498/65899579.th2.jpg,AudiQ8,2021,3.0,,26000,56500
/msg/lv/transport/cars/audi/a4/bjfood.html,https://i.ss.lv/gallery/7/1308/326990/65397841.th2.jpg,AudiA4,2010,2.0,D,,3990
/msg/lv/transport/cars/mercedes/e220/biojlo.html,https://i.ss.lv/gallery/7/1313/328059/65611782.th2.jpg,MercedesE220,2017,2.0,D,,29990
/msg/lv/transport/cars/bmw/x6/biejjb.html,https://i.ss.lv/gallery/6/1067/266731/53346186.th2.jpg,BmwX6,2008,3.0,D,,9990
/msg/lv/transport/cars/volvo/xc90/ahhox.html,https://i.ss.lv/gallery/7/1318/329279/65855788.th2.jpg,VolvoXC 90,2005,2.4,D,,2990
/msg/lv/transport/cars/opel/crossland-x/cbmdni.html,https://i.ss.lv/gallery/7/1210/302367/60473224.th2.jpg,OpelCrossland X,2022,1.2,,30000,16790
/msg/lv/transport/cars/volkswagen/polo/bblhe.html,https://i.ss.lv/gallery/7/1274/318421/63684033.th2.jpg,VolkswagenPolo,2006,1.2,,132000,2300
/msg/lv/transport/cars/renault/megane/clkge.html,https://i.ss.lv/gallery/7/1308/326955/65390819.th2.jpg,RenaultMegane,2010,1.5,D,220000,3880
/msg/lv/transport/cars/kia/ceed/bpemgj.html,https://i.ss.lv/gallery/7/1296/323933/64786582.th2.jpg,KiaCeed,2013,1.6,D,,3999
/msg/lv/transport/cars/peugeot/boxer/bhgxne.html,https://i.ss.lv/gallery/7/1318/329423/65884504.th2.jpg,PeugeotBoxer,2014,2.2,D,286000,4499
/msg/lv/transport/cars/bmw/530/bdkgde.html,https://i.ss.lv/gallery/7/1314/328268/65653540.th2.jpg,Bmw530,2010,3.0,D,246000,11700
/msg/lv/transport/cars/toyota/c-hr/ccngjd.html,https://i.ss.lv/gallery/7/1305/326123/65224476.th2.jpg,ToyotaC-HR,2021,1.8,H,54000,22500
/msg/lv/transport/cars/volvo/v70/biebpd.html,https://i.ss.lv/gallery/7/1306/326253/65250475.th2.jpg,VolvoV70,2014,2.4,D,250000,10500
/msg/lv/transport/cars/audi/80/enmob.html,https://i.ss.lv/gallery/7/1301/325237/65047276.th2.jpg,Audi80,1991,2.0,,213000,895
/msg/lv/transport/cars/volvo/v70/blxnfh.html,https://i.ss.lv/gallery/6/1189/297226/59445179.th2.jpg,VolvoV70,2014,2.0,D,,10000
/msg/lv/transport/cars/subaru/legacy/dxhmo.html,https://i.ss.lv/gallery/6/1194/298376/59675197.th2.jpg,SubaruLegacy,2012,2.0,D,226000,5790
/msg/lv/transport/cars/volkswagen/polo/bkbhnk.html,https://i.ss.lv/gallery/7/1318/329498/65899476.th2.jpg,VolkswagenPolo,2006,1.4,,234000,2100
/msg/lv/transport/cars/audi/a5/cbmlho.html,https://i.ss.lv/gallery/7/1318/329498/65899425.th2.jpg,AudiA5,2010,2.0,D,272000,6450
/msg/lv/transport/cars/volkswagen/caddy/bimogd.html,https://i.ss.lv/gallery/7/1310/327359/65471724.th2.jpg,VolkswagenCaddy,2011,1.6,D,198000,4000
/msg/lv/transport/cars/bmw/535/hjoel.html,https://i.ss.lv/gallery/7/1313/328182/65636245.th2.jpg,Bmw535,2011,3.0,D,295000,8500
/msg/lv/transport/cars/mercedes/vito/emxkc.html,https://i.ss.lv/gallery/6/1156/288796/57759088.th2.jpg,MercedesVito,2007,2.2,D,333000,3600
/msg/lv/transport/cars/bmw/x3/cbibin.html,https://i.ss.lv/gallery/7/1304/325938/65187436.th2.jpg,BmwX3,2011,3.0,D,278000,13300
/msg/lv/transport/cars/skoda/octavia/cdmdpd.html,https://i.ss.lv/gallery/7/1243/310657/62131270.th2.jpg,SkodaOctavia,2014,2.0,D,362000,7500
/msg/lv/transport/cars/opel/insignia/cemodc.html,https://i.ss.lv/gallery/7/1257/314020/62803827.th2.jpg,OpelInsignia,2016,2.0,D,198000,6000
/msg/lv/transport/cars/mercedes/a200/cfmcnk.html,https://i.ss.lv/gallery/7/1318/329497/65899219.th2.jpg,MercedesA200,2006,2.0,D,416000,1450
/msg/lv/transport/cars/volvo/v70/gpopl.html,https://i.ss.lv/gallery/7/1297/324173/64834590.th2.jpg,VolvoV70,2009,2.0,D,,3190
/msg/lv/transport/cars/bmw/x1/cbinhx.html,https://i.ss.lv/gallery/7/1272/317833/63566543.th2.jpg,BmwX1,2011,2.0,D,,9990
/msg/lv/transport/cars/bmw/318/gkngk.html,https://i.ss.lv/gallery/7/1293/323145/64628841.th2.jpg,Bmw318,2008,2.0,D,,3600
/msg/lv/transport/cars/volvo/s60/bieonk.html,https://i.ss.lv/gallery/7/1318/329495/65898994.th2.jpg,VolvoS60,2005,2.4,D,,1290
/msg/lv/transport/cars/volkswagen/sharan/fxeoj.html,https://i.ss.lv/gallery/7/1294/323364/64672615.th2.jpg,VolkswagenSharan,2006,2.0,D,,2499
/msg/lv/transport/cars/bmw/330/cdmokf.html,https://i.ss.lv/gallery/7/1317/329176/65835186.th2.jpg,Bmw330,2003,3.0,D,320000,4300
